ads_id,prop_name,completion_year,monthly_rent,location,property_type_grouped,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region,f_barbeque_area,f_club_house,f_gymnasium,f_jogging_track,f_lift,f_minimart,f_multipurpose_hall,f_playground,f_sauna,f_security,f_squash_court,f_swimming_pool,f_tennis_court,fa_air-cond,fa_internet,fa_washing_machine
131194423,Lanai Residences,2020,1450,9,1,3,1,2,800,2,"Playground, Parking, Security, Lift, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
131194647,Pelangi Indah,2003,1400,21,1,3,1,2,1024,2,"Security, Minimart, Parking, Playground, Barbeque area, Swimming Pool, Lift",Near KTM/LRT,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
131194682,Vista Wirajaya 2 @ PV9,2022,1700,48,1,3,1,2,870,2,"Swimming Pool, Lift, Parking, Security, Playground, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
131194897,Intan Apartment (Puchong),1990,1800,115,1,3,2,2,1050,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",2,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0
131195079,D Alamanda,2014,2200,12,1,2,1,1,689,0,"Jogging Track, Squash Court, Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
131195081,Aster Green Residence,2022,1850,53,1,1,1,1,657,0,"Security, Playground, Barbeque area, Swimming Pool, Parking, Multipurpose hall, Lift, Gymnasium","Air-Cond, Cooking Allowed",0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
131195116,PPR Kampung Limau,Unknown,1050,6,1,3,0,2,800,0,"Playground, Parking","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131195124,Sky Awani 3 Residence,2021,1550,48,1,3,1,2,800,2,"Lift, Multipurpose hall, Security, Parking, Gymnasium, Swimming Pool, Playground, Minimart, Barbeque area",Cooking Allowed,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
131195125,LSH Sentul,2023,2200,45,1,3,2,2,950,0,"Sauna, Gymnasium, Parking, Swimming Pool, Barbeque area, Security, Playground, Multipurpose hall, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1
131195185,633 Residency,2009,2400,7,1,1,0,1,797,0,"Playground, Gymnasium, Lift, Sauna, Parking, Security, Multipurpose hall, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1
131195362,MiNest Residence,2023,1800,45,1,3,1,2,822,2,"Minimart, Playground, Swimming Pool, Jogging Track, Sauna, Lift, Barbeque area, Gymnasium, Security, Multipurpose hall, Parking","Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
131195422,The Trees Damansara,2020,2199,95,1,3,2,2,849,0,"Security, Playground, Sauna, Minimart, Swimming Pool, Gymnasium, Tennis Court, Squash Court, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1
131195424,Maytower,2007,1600,25,1,1,0,1,500,0,"Security, Swimming Pool, Gymnasium, Parking, Lift, Sauna, Barbeque area, Multipurpose hall, Jogging Track, Minimart, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
131195462,Idaman Sutera,2002,1500,48,1,3,1,2,850,2,"Security, Playground, Barbeque area, Sauna, Minimart, Swimming Pool, Jogging Track, Parking, Gymnasium, Tennis Court",Cooking Allowed,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0
131195489,The Era,2021,1500,44,1,1,1,1,288,2,"Jogging Track, Parking, Security, Swimming Pool, Gymnasium, Lift, Barbeque area, Sauna, Playground","Near KTM/LRT, Air-Cond, Cooking Allowed",0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0
131195493,Spring Avenue @ Kuchai Lama,2016,1800,31,1,3,0,2,986,2,"Playground, Parking, Lift, Security, Swimming Pool",Cooking Allowed,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
131195716,Unknown,Unknown,1500,50,4,1,0,1,400,0,"Security, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
131195722,Platinum Lake PV 21,2016,1300,48,1,2,1,2,900,2,"Security, Swimming Pool, Club house, Parking, Playground, Gymnasium, Minimart, Lift, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
131195779,Queensville,Unknown,2100,12,1,1,1,1,700,0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Jogging Track, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
131195846,Unknown,Unknown,650,17,4,1,0,1,990,0,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall","Cooking Allowed, Washing Machine, Internet",0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1
131195862,Maytower,2007,1700,25,1,1,0,1,466,0,"Security, Swimming Pool, Gymnasium, Parking, Lift, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1
131195984,Menara Rajawali @ SS 15,2013,1300,132,1,1,0,1,615,0,"Security, Playground, Swimming Pool, Lift, Gymnasium, Sauna, Multipurpose hall, Barbeque area, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",2,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1
131196000,Pangsapuri Segar Ria,Unknown,860,12,1,3,0,2,680,2,"Parking, Sauna, Jogging Track, Security, Lift, Playground, Barbeque area, Minimart, Multipurpose hall, Tennis Court",Cooking Allowed,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
131196003,Residensi Vista Wirajaya,2021,1500,48,1,3,1,2,850,2,"Multipurpose hall, Parking, Minimart, Playground, Lift, Security, Swimming Pool",Cooking Allowed,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
131196070,Sentul Point Suite Apartment,2020,1400,45,1,2,1,2,743,2,"Swimming Pool, Gymnasium, Multipurpose hall, Barbeque area, Parking, Security, Playground, Lift, Minimart, Jogging Track, Club house","Cooking Allowed, Near KTM/LRT, Internet",0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
131196112,Residensi MH Platinum 2,2024,2300,48,1,3,2,2,852,2,"Lift, Barbeque area, Parking, Swimming Pool, Jogging Track, Gymnasium, Multipurpose hall, Minimart, Playground, Sauna, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
131196153,Unknown,Unknown,700,12,4,1,0,1,204,0,"Security, Lift, Swimming Pool, Playground, Multipurpose hall, Sauna, Gymnasium, Barbeque area, Squash Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Washing Machine, Internet",0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
131196161,Paraiso @ The Earth Bukit Jalil,2020,2800,9,1,3,2,2,1226,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
131196191,Riveria City,2024,2000,7,1,1,1,1,250,0,"Gymnasium, Parking, Security, Playground, Barbeque area, Multipurpose hall, Swimming Pool, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet",0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1
131196275,Platinum OUG Residence,2021,1200,34,1,1,1,1,250,0,"Multipurpose hall, Playground, Lift, Swimming Pool, Gymnasium, Parking, Security, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
131196283,The Scott Garden,2011,1500,35,1,1,1,2,746,0,"Gymnasium, Jogging Track, Security, Barbeque area, Swimming Pool, Parking, Lift",Air-Cond,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0
131196304,Gaya Apartments,2012,1400,56,1,1,0,1,490,0,"Minimart, Lift, Parking, Playground, Security, Swimming Pool, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
131196345,Sentul Point Suite Apartment,2020,2000,45,1,3,1,2,1001,0,"Swimming Pool, Gymnasium, Multipurpose hall, Barbeque area, Parking, Security, Playground, Lift, Minimart, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
131196408,Unknown,Unknown,601,56,4,1,0,1,300,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Club house, Tennis Court, Squash Court, Minimart","Cooking Allowed, Washing Machine, Internet",0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
131196442,Kiambang Apartment,Unknown,1350,115,1,3,1,2,790,0,"Security, Parking","Air-Cond, Cooking Allowed, Washing Machine",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
131196480,Pesona Villa (Taman Melawati),Unknown,1100,56,1,3,1,2,808,2,"Playground, Swimming Pool, Minimart, Multipurpose hall, Parking, Security","Cooking Allowed, Washing Machine, Air-Cond",0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
131196705,Danau Kota Suite Apartments,2018,1999,48,1,3,1,2,969,2,"Parking, Gymnasium, Swimming Pool, Lift, Barbeque area, Security, Multipurpose hall, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
131196896,Sky Awani 2 Residence,2020,1600,45,1,3,1,2,810,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
131196931,The Luxe by Infinitum,2020,2350,25,1,1,1,1,350,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131196949,Desa Satu,Unknown,700,29,1,3,1,2,650,1,"Parking, Minimart, Security, Lift, Playground",Cooking Allowed,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
131196961,Laurel Residence,2025,1900,6,1,1,0,1,300,0,"Parking, Playground, Security, Multipurpose hall, Barbeque area, Swimming Pool, Jogging Track",Air-Cond,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0
131197001,Laurel Residence,2025,2500,6,1,2,0,1,590,0,"Parking, Playground, Security, Multipurpose hall, Barbeque area, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
131197051,Alstonia Garden Heights,2023,1900,130,1,4,2,3,1022,2,"Swimming Pool, Security, Parking, Playground, Jogging Track","Air-Cond, Cooking Allowed",2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
131197225,Sri Jinjang Apartment (Pangsapuri Sri Jinjang),Unknown,1200,25,1,3,1,2,850,1,"Security, Playground, Parking, Minimart, Lift, Swimming Pool",Air-Cond,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
131197228,Laurel Residence,2025,3000,6,1,2,1,1,548,0,"Parking, Playground, Security, Multipurpose hall, Barbeque area, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
131197262,Quinn,2023,2100,60,1,2,1,2,700,2,"Security, Swimming Pool, Gymnasium, Parking, Barbeque area, Multipurpose hall, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1
131197318,Quinn,2023,2900,60,1,2,1,2,689,0,"Security, Swimming Pool, Gymnasium, Parking, Barbeque area, Multipurpose hall, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1
131197353,Maytower,2007,1699,25,1,1,0,1,466,0,"Parking, Swimming Pool, Lift, Security, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1
131197357,Platinum Lake PV 12,2008,1400,48,1,3,0,2,1207,1,"Minimart, Playground, Parking, Security, Swimming Pool, Gymnasium",Cooking Allowed,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
131197382,Unknown,Unknown,1800,60,2,4,0,3,1000,2,"Parking, Minimart","Air-Cond, Cooking Allowed, Washing Machine",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
131197386,Serini Melawati,2018,1800,56,1,2,1,1,651,0,"Parking, Swimming Pool, Playground, Security, Minimart, Gymnasium","Air-Cond, Cooking Allowed",0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
131197476,Sky Awani Residensi,2019,1850,45,1,3,1,2,800,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
131197480,Unknown,Unknown,700,21,4,1,1,1,216,1,"Security, Lift, Swimming Pool, Playground, Minimart","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
131197517,M Centura,2021,1450,45,1,2,1,1,650,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
131197554,MiNest Residence,2023,1599,45,1,3,1,2,829,0,"Security, Barbeque area, Minimart, Jogging Track, Lift, Multipurpose hall, Parking, Swimming Pool, Gymnasium, Playground, Sauna","Cooking Allowed, Air-Cond, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
131197562,Hartamas Regency I,2005,2999,50,1,1,1,1,648,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131197571,M Centura,2021,2100,45,1,3,1,2,850,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
131197590,M Luna,2024,2000,29,1,4,2,2,1000,2,"Gymnasium, Lift, Playground, Barbeque area, Swimming Pool, Parking, Security","Air-Cond, Cooking Allowed",0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
131197611,Sentul Point Suite Apartment,2020,1600,45,1,3,1,2,850,2,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
131197646,The Saffron,2009,2300,45,1,3,1,2,1000,0,"Minimart, Barbeque area, Club house, Security, Tennis Court, Squash Court, Jogging Track, Parking, Playground, Gymnasium, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
131197806,Unknown,Unknown,800,45,4,1,1,1,1050,2,"Security, Barbeque area, Minimart, Jogging Track, Lift, Multipurpose hall, Parking, Swimming Pool, Gymnasium, Playground, Sauna","Cooking Allowed, Air-Cond, Washing Machine",0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
131197945,Rafflesia Sentul Condominium,2016,1900,45,1,3,0,2,1080,2,"Gymnasium, Parking, Minimart, Playground, Swimming Pool, Security","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
131198091,Unknown,Unknown,1800,12,2,4,0,2,960,1,"Parking, Playground",Air-Cond,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
131198107,Residensi Sentulmas,2018,2000,45,1,3,0,2,900,0,"Parking, Security, Swimming Pool, Minimart, Gymnasium, Squash Court, Lift, Playground",Air-Cond,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0
131198215,Sky Awani Residensi 2,2020,1500,45,1,3,1,2,800,2,"Multipurpose hall, Playground, Gymnasium, Swimming Pool, Lift, Security, Barbeque area, Parking","Cooking Allowed, Washing Machine, Air-Cond",0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
131198792,Unknown,Unknown,450,12,4,1,0,1,250,0,"Lift, Security, Playground","Cooking Allowed, Washing Machine, Near KTM/LRT",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
131199010,Unknown,Unknown,500,48,4,1,0,1,900,2,"Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine",0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
131199179,Unknown,Unknown,1000,130,4,1,1,1,300,0,Parking,"Air-Cond, Cooking Allowed, Internet, Washing Machine",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131199213,Unknown,Unknown,550,60,4,1,0,1,200,0,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
131199222,Regalia Residence,2012,1600,23,1,1,1,1,500,0,"Parking, Swimming Pool, Squash Court, Gymnasium, Security, Playground, Lift, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131199303,Liberty Arc @ Ampang Ukay,2019,1300,71,1,1,1,1,450,0,"Security, Playground, Gymnasium, Lift, Swimming Pool, Sauna, Parking, Squash Court, Barbeque area, Minimart, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed",2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
131199316,Unknown,Unknown,830,30,4,1,0,1,882,0,"Parking, Lift, Security, Gymnasium, Minimart, Playground, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet",0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
131199386,Tivoli Villas,1993,2000,5,1,1,1,1,650,0,"Tennis Court, Sauna, Minimart, Barbeque area, Security, Playground, Lift, Parking, Gymnasium, Squash Court, Multipurpose hall, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
131199777,Delima J Desa Pandan,Unknown,1400,17,1,3,2,2,1000,2,"Security, Parking, Playground","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
131199888,Altris Residences @ The Quartz WM,2026,1800,60,1,2,1,1,646,2,"Parking, Security, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
131200086,Altris Residences @ The Quartz WM,2026,2299,60,1,3,1,1,820,2,"Multipurpose hall, Parking, Playground, Lift, Security, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT",0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
131200190,Royal Domain Sri Putramas 2,2007,1700,22,1,3,1,2,1170,0,"Playground, Swimming Pool, Tennis Court, Barbeque area, Multipurpose hall, Parking, Security, Gymnasium, Jogging Track, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
131200225,Unknown,Unknown,900,130,4,1,1,1,250,0,"Parking, Security","Air-Cond, Cooking Allowed, Washing Machine, Internet",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
131200247,Sentul Point Suite Apartment,2020,1700,45,1,3,1,2,876,2,"Parking, Security, Playground, Gymnasium, Multipurpose hall, Swimming Pool, Barbeque area, Lift, Tennis Court, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
131200298,Unknown,Unknown,750,130,4,1,1,1,200,0,"Parking, Security","Air-Cond, Cooking Allowed, Washing Machine, Internet",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
131200535,Unknown,Unknown,990,35,4,1,0,1,300,0,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
131200678,Pelangi Indah,2003,1500,21,1,3,0,2,1024,2,"Minimart, Swimming Pool, Parking, Club house, Security, Playground, Barbeque area","Air-Cond, Near KTM/LRT",0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
131200861,Beverly Tower (Plaza Medan Putra),2009,1200,29,1,3,1,2,954,2,"Barbeque area, Security, Gymnasium, Lift, Playground, Swimming Pool, Parking",Cooking Allowed,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
131201011,Unknown,Unknown,980,31,4,1,0,1,300,0,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
131201017,Flat Sentul Utama,Unknown,700,45,1,3,0,1,675,1,"Lift, Playground, Minimart, Multipurpose hall","Cooking Allowed, Near KTM/LRT",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
131201083,Tuan 2egacy,2025,2400,22,1,3,2,2,911,0,"Barbeque area, Gymnasium, Playground, Lift, Security, Multipurpose hall, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
131201091,Casa Embun @ Cybersouth,2025,1700,93,1,3,2,2,1000,0,"Security, Gymnasium, Barbeque area, Lift, Club house, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",2,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1
131201125,PPR Seri Semarak,Unknown,850,48,1,3,0,2,650,2,"Lift, Playground, Security, Parking, Minimart, Tennis Court, Jogging Track","Cooking Allowed, Internet",0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
131201143,Sri Impian (Brickfields),2007,3100,7,1,4,1,2,1510,0,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1
131201220,Nikka Residence,2025,3000,12,1,4,2,3,990,0,"Minimart, Playground, Parking, Lift, Security, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
131201246,Cuepacs Apartment,Unknown,1500,7,1,1,1,1,500,0,"Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
131201310,Sri Putramas,2004,1500,22,1,3,1,2,1100,2,"Lift, Barbeque area, Sauna, Club house, Security, Minimart, Swimming Pool, Tennis Court, Gymnasium, Parking, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
131201731,Apartment Sentul,Unknown,1100,45,1,2,0,1,680,2,"Lift, Minimart",Cooking Allowed,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131201830,Unknown,Unknown,450,29,4,1,0,1,500,0,"Parking, Gymnasium, Club house, Jogging Track, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131201915,Unknown,Unknown,450,29,4,1,0,1,500,0,"Parking, Gymnasium, Club house, Jogging Track, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131201969,Unknown,Unknown,450,29,4,1,0,1,500,0,"Parking, Gymnasium, Club house, Jogging Track, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131202055,Unknown,Unknown,450,24,4,1,0,1,500,0,"Parking, Gymnasium, Club house, Jogging Track, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131202095,Unknown,Unknown,450,29,4,1,0,1,500,0,"Parking, Gymnasium, Club house, Jogging Track, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
